Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"T.J. Weir","SDP","AA",27,2,4,6.0967749437855066,9,9,0,0,0,0,,41.1,202,61,36,28,1,25,0,3,5,3,44,"sa829207"
"McKenzie Mills","MIA","AA",23,1,8,5.357142857142857,28,9,0,0,2,1,,84,369,90,54,50,14,32,0,4,4,2,74,"sa829294"
"Tyler Carpenter","LAA","AA",27,1,2,4.013513927306503,12,9,0,0,0,0,,49.1,206,49,25,22,4,14,0,1,6,0,35,"sa829365"
"Kolton Mahoney","MIA","AA",27,4,4,3.1946566746053144,27,9,0,0,1,1,,87.1,366,75,34,31,4,33,1,7,7,0,85,"sa829372"
"Jake Paulson","CLE","AA",27,11,7,3.6648200995033706,26,18,0,0,0,0,,120.1,514,133,59,49,5,32,1,3,6,0,73,"sa829444"
"Argenis Angulo","CLE","AA",25,3,2,2.057142857142857,26,0,0,0,2,3,,35,144,19,8,8,0,22,4,0,1,1,63,"sa829470"
"Tyler Herb","BAL","AA",27,4,2,3.951219144568174,10,10,0,0,0,0,,54.2,234,48,30,24,5,20,0,4,3,0,45,"sa829625"
"Matt Blackham","NYM","AA",26,5,2,2.7226887265131685,28,0,0,0,6,3,,39.2,160,21,16,12,4,21,3,0,4,0,59,"sa829631"
"Cody Stull","OAK","AA",27,2,2,2.8672562499924044,29,0,0,0,0,3,,37.2,157,32,13,12,1,13,1,2,4,0,34,"sa829651"
"Bryan Dobzanski","STL","AA",23,2,1,3.5454545454545454,24,1,0,0,2,1,,33,141,35,15,13,6,15,1,1,0,0,39,"sa829656"
"Will Carter","NYY","AA",26,1,2,4.013513927306503,28,1,0,0,2,0,,49.1,225,47,24,22,2,26,0,7,4,0,36,"sa829689"
"Luis Martinez","CHW","AA",24,5,2,4.255435135504277,39,0,0,0,4,2,,61.1,260,54,30,29,5,25,0,4,7,1,73,"sa830305"
"Bo Takahashi","ARI","AA",22,9,7,3.7162924534051833,22,22,0,0,0,0,,118.2,487,108,52,49,12,38,0,6,3,0,104,"sa830370"
"Luis Pena","LAA","AA",23,2,1,2.6703299501785813,18,0,0,0,2,0,,30.1,122,17,13,9,4,12,0,0,2,1,35,"sa837845"
"Andrew Lee","WSN","AA",25,0,1,2.5603444907952024,11,4,0,0,0,1,,38.2,159,27,15,11,3,17,0,0,2,0,30,"sa856275"
"Bailey Clark","CHC","AA",24,2,1,3.6818181818181817,33,0,0,0,4,1,,44,197,38,25,18,3,25,0,4,3,0,38,"sa857562"
"Jeff Kinley","MIA","AA",27,0,0,2.9347823044753794,25,0,0,0,2,0,,30.2,131,27,12,10,1,13,0,1,4,0,42,"sa857590"
"Matt Eckelman","PIT","AA",25,1,5,3.328766775390753,45,1,0,0,23,1,,48.2,205,43,21,18,3,25,2,0,0,0,45,"sa857600"
"Michael Boyle","LAD","AA",25,2,2,3.0186332542814407,40,1,0,0,2,3,,53.2,235,44,29,18,8,28,2,2,8,0,57,"sa857604"
"Zack Erwin","OAK","AA",25,6,3,3.2215906297865233,39,0,0,0,7,0,,58.2,252,71,28,21,6,15,3,1,3,0,68,"sa857605"
"Tate Scioneaux","PIT","AA",26,5,2,6.247934376735087,33,0,0,0,1,1,,40.1,175,46,29,28,8,11,0,0,3,0,54,"sa857686"
"Leo Crawford","LAD","AA",22,2,0,2.3736266223809612,6,5,0,0,0,0,,30.1,127,31,9,8,2,7,0,2,0,0,28,"sa872530"
"Brandon Gold","COL","AA",24,12,6,3.5625,26,26,0,0,0,0,,144,609,166,64,57,15,22,0,6,5,2,115,"sa872724"
"Tom Hackimer","MIN","AA",25,4,2,3.266129434170807,27,0,0,0,0,1,,41.1,184,30,16,15,1,19,1,15,1,0,48,"sa872726"
"Pedro Vasquez","PIT","AA",23,8,5,2.707317073170732,24,23,1,0,0,0,,123,502,107,46,37,8,29,0,4,3,0,91,"sa872824"
"Domingo Robles","PIT","AA",21,4,6,4.019417475728155,18,18,3,2,0,0,,103,433,113,51,46,13,21,0,3,3,2,77,"sa872881"
"Dalbert Siri","CLE","AA",23,2,2,2.9779415105866276,45,0,0,0,10,4,,45.1,196,35,20,15,3,29,1,3,7,1,48,"sa873148"
"Hunter Schryver","CHW","AA",24,3,2,2.7739723128256273,30,0,0,0,3,1,,48.2,201,47,19,15,2,17,1,0,4,0,39,"sa873263"
"Melvin Adon","SFG","AA",25,2,6,2.6,36,0,0,0,14,1,,45,189,38,20,13,2,26,5,1,9,0,59,"sa873314"
"Jhonleider Salinas","TBR","AA",23,4,2,2.7,23,3,0,0,1,1,,30,129,25,10,9,2,17,0,1,2,1,39,"sa873497"
"Tyler Zombro","TBR","AA",24,2,0,1.8728322047563493,37,3,0,0,11,2,,57.2,219,44,14,12,1,7,0,3,1,0,53,"sa873686"
"Brett Adcock","HOU","AA",23,2,8,6.904580554792131,23,19,0,0,0,0,,87.1,404,88,73,67,13,50,0,5,10,0,87,"sa873691"
"Jack Anderson","SEA","AA",25,4,2,1.5,41,0,0,0,0,1,,54,222,52,12,9,1,16,2,3,0,0,51,"sa874072"
"Zac Houston","DET","AA",24,6,1,2.042016544884876,23,0,0,0,1,3,,39.2,159,31,12,9,0,14,2,0,2,1,49,"sa874155"
"Wyatt Short","CHC","AA",24,5,4,1.6308723162071366,36,0,0,0,9,3,,49.2,205,40,15,9,1,18,1,5,3,0,54,"sa874187"
"Stephen Villines","NYM","AA",23,2,1,1.2,28,0,0,0,7,2,,45,185,34,9,6,1,14,1,3,0,0,42,"sa874197"
"Nolan Blackwood","DET","AA",24,6,4,1.7638192307223397,41,0,0,0,4,2,,66.1,268,49,21,13,3,26,2,2,6,0,61,"sa874212"
"Ryan Clark","LAA","AA",25,2,0,2.956204050305883,30,0,0,0,6,3,,45.2,185,39,19,15,5,12,0,2,4,0,64,"sa875057"
"Jack Wynkoop","COL","AA",25,7,13,3.563758389261745,24,24,2,1,0,0,,149,602,155,64,59,18,22,0,2,2,1,99,"sa875060"
"Blake Bass","TEX","AA",26,8,5,4.625,34,2,0,0,2,1,,72,306,65,41,37,3,29,0,3,8,0,72,"sa875190"
"Craig Brooks","CHC","AA",26,2,0,0.8100001235962103,23,0,0,0,8,2,,33.1,133,13,3,3,2,19,2,1,1,0,55,"sa875197"
"Nate Griep","MIL","AA",25,6,1,1.975609572284087,43,0,0,0,22,5,,54.2,216,31,15,12,1,26,3,2,6,0,55,"sa875199"
"Kyle Friedrichs","OAK","AA",27,6,7,3.434911552737224,20,19,0,0,0,0,,112.2,472,121,45,43,5,31,0,5,2,0,81,"sa875229"
"James Reeves","NYY","AA",26,7,2,1.7891567909660606,27,0,0,0,0,1,,55.1,224,35,18,11,4,21,0,7,1,1,62,"sa875266"
"Adam Hofacket","LAA","AA",25,3,3,2.090322374865883,30,0,0,0,6,0,,51.2,222,54,17,12,2,17,1,1,6,0,53,"sa875282"
"Logan Cozart","COL","AA",26,3,1,1.6875,30,0,0,0,5,1,,32,131,28,12,6,2,10,0,0,2,0,35,"sa875283"
"Josh Roeder","MIA","AA",26,1,4,3.328766775390753,16,6,0,0,0,0,,48.2,207,40,21,18,5,22,0,3,1,0,40,"sa875299"
"Danny Dopico","CHW","AA",25,3,2,2.585106173161756,43,0,0,0,6,2,,62.2,259,36,20,18,0,35,1,7,7,0,73,"sa875346"
"Joe Zanghi","NYM","AA",24,3,3,2.341040255945437,31,2,0,0,4,1,,57.2,240,43,19,15,1,27,3,4,3,0,50,"sa875398"
"Matthew Kent","BOS","AA",26,5,7,4.193460664815073,22,18,0,0,0,0,,122.1,534,134,66,57,3,39,1,7,2,0,85,"sa875610"
"Justin Donatella","ARI","AA",24,5,3,4.9245283018867925,17,7,0,0,0,1,,53,246,63,34,29,3,19,0,7,0,0,42,"sa875616"
"Scooter Hightower","PIT","AA",25,2,5,6.02307763003747,10,9,0,0,0,0,,43.1,191,51,32,29,8,12,0,3,3,0,21,"sa875703"
"Adam Bray","MIN","AA",26,3,3,2.5522388059701493,27,4,0,0,1,1,,67,268,56,21,19,1,19,0,3,9,0,66,"sa876116"
"Adam Lau","BOS","AA",24,1,4,3.3096770935376476,35,0,0,0,7,2,,51.2,214,43,24,19,3,23,1,3,7,0,62,"sa876250"
"Blake Rogers","SDP","AA",25,2,2,5.595855364694179,40,2,0,0,2,1,,64.1,292,76,42,40,6,27,0,8,10,0,65,"sa876290"
"Michael Gibbons","NYM","AA",26,3,5,5.062500689710983,8,8,0,0,0,0,,37.1,164,38,24,21,7,18,1,2,4,0,40,"sa876538"
"Jasseel De La Cruz","ATL","AA",22,4,7,3.8275862068965516,17,16,0,0,0,0,,87,367,71,39,37,7,37,0,5,7,1,73,"sa879559"
"Matt Milburn","OAK","AA",25,8,9,4.898230419208251,26,25,1,0,0,0,,150.2,645,179,89,82,18,37,2,4,6,0,86,"sa913084"
"Brian Shaffer","TBR","AA",22,4,3,2.375,25,3,0,0,1,1,,72,291,55,19,19,0,21,1,6,1,0,70,"sa915633"
"Jesse Stallings","CIN","AA",24,0,3,6,30,0,0,0,2,1,,33,142,41,24,22,2,4,0,0,2,0,19,"sa915635"
"Tommy DeJuneas","HOU","AA",23,2,6,8.307693178333365,23,0,0,0,0,3,,30.1,159,33,33,28,5,33,0,0,11,0,37,"sa915735"
"Tyler Stevens","MIA","AA",23,3,1,2.288135889103245,27,0,0,0,2,1,,39.1,154,26,11,10,2,11,0,3,1,0,45,"sa915801"
"Bryan Mata","BOS","AA",20,4,6,5.031055423802401,11,11,0,0,0,0,,53.2,234,54,32,30,6,24,0,4,6,1,59,"sa917784"
"Andres Sotillet","KCR","AA",22,6,1,3.345132969215391,34,4,0,0,1,2,,75.1,317,68,34,28,6,29,1,2,5,0,63,"sa917861"
"Joel Cesar","PIT","AA",23,3,4,3.756522237565047,28,1,0,0,1,2,,38.1,162,38,18,16,5,12,0,4,3,2,36,"sa917887"
"Jace Vines","KCR","AA",24,2,5,5.470588235294118,11,9,0,0,0,1,,51,239,66,43,31,5,21,0,6,6,1,40,"sa917985"
"Dauris Valdez","SDP","AA",23,2,0,4.228916051374325,43,0,0,0,1,0,,55.1,247,51,33,26,11,28,1,1,17,1,68,"sa917999"
"Mark Ecker","DET","AA",24,1,4,5.845361744259194,22,0,0,0,0,2,,32.1,156,41,26,21,5,21,1,1,2,0,32,"sa918000"
"Daniel Brown","MIL","AA",24,3,0,3.1875,35,1,0,0,1,1,,48,211,33,19,17,3,31,3,6,5,0,46,"sa918031"
"Austin McGeorge","NYM","AA",24,0,4,3.5454545454545454,14,3,0,0,1,1,,33,150,36,24,13,5,14,0,2,4,0,27,"sa918047"
"Ty Culbreth","COL","AA",25,3,8,4.257261680334681,18,17,0,0,0,0,,80.1,350,92,49,38,10,23,0,3,0,0,53,"sa918095"
"Trevor Lane","NYY","AA",25,5,2,1.9852941176470589,41,0,0,0,1,2,,68,276,43,18,15,3,24,0,4,3,0,66,"sa918196"
"Matthew Gorst","BOS","AA",24,2,7,4.623287188042712,31,2,0,0,2,1,,48.2,210,42,35,25,5,17,2,5,5,0,45,"sa918262"
"Brandon Lawson","SFG","AA",24,5,9,3.697674418604651,24,24,0,0,0,0,,129,560,137,70,53,8,47,2,5,6,0,83,"sa918264"
"Matt Dennis","COL","AA",24,5,4,3.292682926829268,14,14,0,0,0,0,,82,350,90,32,30,11,21,0,7,3,0,59,"sa918295"
"Carson LaRue","HOU","AA",23,2,4,5.957746478873239,16,13,1,0,0,0,,71,305,77,51,47,8,24,0,1,4,0,64,"sa918324"
"Ben Krauth","CLE","AA",25,1,3,4.660714285714286,34,0,0,0,1,3,,56,249,50,33,29,9,32,2,2,1,0,53,"sa918347"
"Brian Howard","OAK","AA",24,8,8,3.253846153846154,23,23,0,0,0,0,,130,543,137,54,47,7,39,0,4,9,0,118,"sa918377"
"Connor Grey","ARI","AA",25,2,0,2.9347823044753794,10,3,0,0,0,1,,30.2,131,30,12,10,3,11,0,1,0,0,23,"sa918420"
"Jonathan Hennigan","PHI","AA",24,3,4,4.4676263897163215,31,0,0,0,2,2,,46.1,211,50,27,23,2,28,1,1,5,0,41,"sa918447"
"Joe Navilhon","DET","AA",25,1,3,4.725,24,1,0,0,1,0,,40,170,40,21,21,4,12,0,3,1,0,48,"sa918459"
"Colin McKee","HOU","AA",25,2,2,1.706896551724138,34,0,0,0,7,0,,58,231,25,15,11,5,35,2,4,8,0,76,"sa918482"
"Cameron Roegner","MIL","AA",26,5,6,4.5,17,11,0,0,0,1,,76,343,77,44,38,5,33,3,8,5,0,73,"sa918493"
"Tyler Erwin","BAL","AA",24,3,3,2.4344259250295766,36,0,0,0,8,1,,40.2,176,40,15,11,0,15,2,1,0,1,35,"sa918535"
"Grant Gavin","KCR","AA",23,6,4,3.611465319150239,41,0,0,0,1,1,,52.1,231,43,28,21,6,25,1,8,1,0,73,"sa918674"
"Brian Keller","NYY","AA",25,3,1,2.320312223397228,7,7,1,1,0,0,,42.2,167,30,14,11,1,10,0,2,2,0,33,"sa918951"
"Chad Donato","HOU","AA",24,3,3,3.5660377358490565,11,6,0,0,0,0,,53,219,44,25,21,7,15,0,1,2,0,60,"sa919112"
"Jeff Singer","PHI","AA",25,7,0,2.335134942533343,42,0,0,0,3,5,,61.2,252,39,21,16,3,22,1,6,2,1,74,"sa919323"
"Bryan Valdez","ARI","AA",24,4,3,4.153845710610801,11,7,0,0,0,0,,47.2,211,52,26,22,6,14,1,3,1,0,22,"sa919377"
"Aaron Fossas","CIN","AA",26,4,3,6.700729180693335,28,0,0,0,0,1,,45.2,208,53,37,34,4,15,0,3,2,1,36,"sa919827"
"Willy Collado","HOU","AA",21,0,3,2.1315789473684212,18,0,0,0,4,1,,38,162,38,12,9,2,7,0,3,3,0,36,"sa919895"
"William Ouellette","TOR","AA",26,3,2,3.7099232319928546,20,1,0,0,0,1,,43.2,182,46,19,18,3,10,0,1,2,0,24,"sa921422"
"Parker Curry","LAD","AA",25,4,5,3.673469387755102,24,13,0,0,0,0,,98,405,89,44,40,14,20,0,1,7,1,89,"sa977821"
