"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Watson, Tony","453265","2021","225","163",0.193,0.223,-0.03,0.285,0.358,-0.07300000000000001,0.241,0.282,-0.04099999999999998,"3.92","3.35","0.574"
"Holland, Derek","502706","2021","225","153",0.287,0.249,0.03799999999999998,0.455,0.4,0.05499999999999999,0.345,0.312,0.032999999999999974,"5.07","4.15","0.924"
"Montero, Rafael","606160","2021","225","161",0.296,0.23,0.06599999999999998,0.422,0.328,0.09399999999999997,0.34,0.289,0.051000000000000045,"6.38","3.52","2.865"
"Wells, Tyler","669330","2021","224","146",0.192,0.222,-0.03,0.365,0.418,-0.05299999999999999,0.258,0.292,-0.033999999999999975,"4.11","3.60","0.505"
"Hader, Josh","623352","2021","224","96",0.127,0.154,-0.026999999999999996,0.193,0.239,-0.045999999999999985,0.2,0.229,-0.028999999999999998,"1.23","2.20","-0.973"
"Bradley, Archie","605151","2021","224","159",0.258,0.232,0.025999999999999995,0.404,0.365,0.039000000000000035,0.324,0.306,0.018000000000000016,"3.71","3.98","-0.274"
"Zimmer, Kyle","622092","2021","223","147",0.243,0.232,0.010999999999999982,0.397,0.403,-0.006000000000000005,0.321,0.334,-0.013000000000000012,"4.83","4.83","0.003"
"Doolittle, Sean","448281","2021","223","145",0.258,0.241,0.017000000000000015,0.454,0.415,0.039000000000000035,0.336,0.319,0.017000000000000015,"4.53","4.36","0.17"
"Barnes, Matt","598264","2021","222","116",0.206,0.177,0.028999999999999998,0.357,0.325,0.03199999999999997,0.278,0.256,0.02200000000000002,"3.79","2.74","1.047"
"Andriese, Matt","542882","2021","222","155",0.323,0.289,0.03400000000000003,0.488,0.461,0.02699999999999997,0.367,0.346,0.02100000000000002,"5.21","5.23","-0.016"
"López, Reynaldo","625643","2021","222","154",0.205,0.237,-0.032,0.42,0.414,0.006000000000000005,0.28,0.299,-0.01899999999999996,"3.43","3.79","-0.356"
"Allen, Logan","663531","2021","222","164",0.291,0.293,-0.0020000000000000018,0.518,0.525,-0.007000000000000006,0.371,0.38,-0.009000000000000008,"6.26","6.52","-0.262"
"Graveman, Kendall","608665","2021","222","133",0.18,0.227,-0.047000000000000014,0.253,0.329,-0.07600000000000001,0.248,0.296,-0.04799999999999999,"1.77","3.71","-1.942"
"LeBlanc, Wade","453281","2021","221","171",0.283,0.291,-0.008000000000000007,0.48,0.487,-0.007000000000000006,0.353,0.361,-0.008000000000000007,"4.41","5.77","-1.362"
"Minter, A.J.","621345","2021","221","142",0.226,0.212,0.014000000000000012,0.349,0.318,0.030999999999999972,0.282,0.269,0.012999999999999956,"3.78","3.03","0.753"
"Leone, Dominic","608678","2021","219","145",0.195,0.211,-0.015999999999999986,0.268,0.338,-0.07,0.247,0.284,-0.03699999999999998,"1.51","3.39","-1.881"
"Peralta, Wandy","593974","2021","219","154",0.251,0.243,0.008000000000000007,0.385,0.376,0.009000000000000008,0.309,0.31,-0.0010000000000000009,"3.35","4.09","-0.737"
"Bielak, Brandon","656232","2021","218","148",0.254,0.246,0.008000000000000007,0.381,0.369,0.01200000000000001,0.314,0.309,0.0050000000000000044,"4.50","4.06","0.44"
"Loup, Aaron","571901","2021","218","141",0.192,0.226,-0.034,0.238,0.301,-0.063,0.229,0.273,-0.04400000000000001,"0.95","3.13","-2.177"
"Dunn, Justin","643290","2021","218","136",0.201,0.229,-0.027999999999999997,0.332,0.425,-0.09299999999999997,0.295,0.339,-0.04400000000000004,"3.75","4.99","-1.235"
"Tomlin, Josh","458708","2021","218","175",0.327,0.297,0.030000000000000027,0.55,0.502,0.04800000000000004,0.377,0.35,0.027000000000000024,"6.57","5.37","1.198"
"Almonte, Yency","622075","2021","217","137",0.26,0.25,0.010000000000000009,0.475,0.432,0.04299999999999998,0.361,0.35,0.01100000000000001,"7.55","5.37","2.182"
"Chargois, JT","608638","2021","216","137",0.202,0.225,-0.022999999999999993,0.346,0.365,-0.019000000000000017,0.279,0.298,-0.01899999999999996,"2.52","3.76","-1.244"
"Thornton, Trent","663423","2021","216","144",0.278,0.258,0.020000000000000018,0.536,0.464,0.07200000000000001,0.371,0.347,0.02400000000000002,"4.78","5.26","-0.484"
"Toussaint, Touki","657053","2021","216","140",0.234,0.27,-0.036000000000000004,0.446,0.471,-0.024999999999999967,0.334,0.361,-0.02699999999999997,"4.50","5.77","-1.27"
"Givens, Mychal","571710","2021","216","133",0.234,0.236,-0.001999999999999974,0.413,0.39,0.022999999999999965,0.318,0.318,0,"3.35","4.33","-0.977"
"Garrett, Amir","607237","2021","215","125",0.249,0.232,0.016999999999999987,0.449,0.405,0.043999999999999984,0.34,0.32,0.020000000000000018,"6.04","4.39","1.652"
"Fry, Paul","643316","2021","215","116",0.213,0.217,-0.0040000000000000036,0.282,0.307,-0.025000000000000022,0.3,0.312,-0.01200000000000001,"6.08","4.15","1.935"
"Anderson, Chase","502624","2021","215","157",0.268,0.26,0.008000000000000007,0.521,0.486,0.03500000000000003,0.366,0.357,0.009000000000000008,"6.75","5.62","1.13"
"Clay, Sam","621348","2021","214","153",0.296,0.269,0.02699999999999997,0.409,0.414,-0.0050000000000000044,0.342,0.335,0.007000000000000006,"5.60","4.86","0.74"
"Mayza, Tim","641835","2021","211","138",0.206,0.227,-0.02100000000000002,0.309,0.319,-0.010000000000000009,0.256,0.271,-0.015000000000000013,"3.40","3.08","0.316"
"Hudson, Daniel","543339","2021","210","119",0.211,0.198,0.012999999999999984,0.405,0.398,0.007000000000000006,0.284,0.281,0.002999999999999947,"3.31","3.32","-0.01"
"Valdez, César","491624","2021","210","150",0.32,0.296,0.02400000000000002,0.526,0.455,0.07100000000000001,0.376,0.344,0.03200000000000003,"5.87","5.16","0.71"
"Jiménez, Joe","641729","2021","210","110",0.206,0.167,0.03899999999999998,0.388,0.323,0.065,0.336,0.303,0.03300000000000003,"5.96","3.90","2.056"
"Taylor, Josh","657031","2021","209","123",0.246,0.249,-0.0030000000000000027,0.322,0.376,-0.05399999999999999,0.295,0.315,-0.020000000000000018,"3.40","4.24","-0.841"
"Lamet, Dinelson","659275","2021","209","128",0.262,0.225,0.037000000000000005,0.415,0.378,0.03699999999999998,0.333,0.307,0.026000000000000023,"4.40","4.01","0.394"
"Rodríguez, Joely","570257","2021","207","140",0.294,0.245,0.04899999999999999,0.389,0.357,0.03200000000000003,0.32,0.299,0.02100000000000002,"4.66","3.79","0.872"
"Bickford, Phil","641360","2021","207","126",0.197,0.21,-0.012999999999999984,0.35,0.358,-0.008000000000000007,0.263,0.274,-0.01100000000000001,"2.81","3.15","-0.345"
"Helsley, Ryan","664854","2021","206","132",0.227,0.246,-0.01899999999999999,0.341,0.414,-0.07299999999999995,0.295,0.332,-0.03700000000000003,"4.56","4.76","-0.197"
"Raley, Brooks","548384","2021","205","121",0.232,0.228,0.0040000000000000036,0.362,0.38,-0.018000000000000016,0.294,0.301,-0.007000000000000006,"4.78","3.84","0.936"
"Payamps, Joel","606303","2021","205","152",0.232,0.215,0.017000000000000015,0.379,0.337,0.04199999999999998,0.286,0.266,0.019999999999999962,"3.40","2.96","0.437"
