"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
107190,663542,"Bryan Hudson",28,2025,,16,0,0,15,0,1,0,0,2,4.8,10,8,9,4,0,2,25,13,19,2,75,318
107237,663558,"Jovani Morán",28,2025,"BOS",2,0,0,4,0,0,0,0,0,6.75,3,3,4,0,1,0,7,3,5,0,20,80
107962,663855,"Jordan Hicks",28,2025,,34,9,0,67.3,2,7,2,1,2,6.95,56,52,56,15,3,6,119,32,58,8,314,1199
108361,665625,"Elvis Peguero",28,2025,,8,1,0,9.3,0,0,0,0,1,6.75,9,7,9,2,0,1,17,6,8,1,47,187
108363,666711,"Joel Peguero",28,2025,"SF",17,0,0,22.3,3,1,0,0,4,2.42,7,6,10,3,0,2,24,8,17,0,86,315
109051,668941,"JoJo Romero",28,2025,"STL",65,0,0,61,4,6,8,1,24,1.92,21,13,35,9,0,2,61,29,55,2,255,990
109090,647351,"Abraham Toro",28,2025,"BOS",1,0,0,1,0,0,0,0,0,18,2,2,2,2,0,0,6,1,0,0,8,15
109531,676609,"José Caballero",28,2025,"TB",1,0,0,1,0,0,0,0,0,54,6,6,0,3,0,2,14,1,0,0,9,28
110000,672578,"Carlos Hernández",28,2025,,41,0,0,43.3,1,0,0,0,1,6.23,32,30,38,8,0,4,70,22,39,2,203,759
110436,669459,"Kyle Nelson",28,2025,"AZ",3,0,0,2,0,0,1,0,0,9,2,2,0,0,0,1,4,4,2,0,11,44
110688,655889,"Manuel Rodríguez",28,2025,"TB",31,0,0,30.3,1,2,0,0,11,2.08,9,7,21,3,0,2,35,6,25,1,121,431
110903,676702,"Hunter Stratton",28,2025,,15,0,0,19,1,1,1,1,3,5.21,12,11,18,2,0,3,34,7,16,3,89,343
111134,663878,"Nate Pearson",28,2025,"CHC",11,0,0,14.7,0,1,0,0,1,9.2,15,15,16,4,0,2,32,10,7,1,75,280
111196,677651,"Luis Garcia",28,2025,"HOU",2,2,0,7.7,1,0,0,0,0,3.52,3,3,1,0,0,2,9,0,7,1,27,103
111222,663893,"Brendon Little",28,2025,"TOR",79,0,0,68.3,4,2,1,3,30,3.03,28,23,36,9,2,2,68,45,91,2,295,1236
111247,647315,"Zach Pop",28,2025,,5,0,0,6.7,0,1,0,0,0,14.85,12,11,7,4,0,4,31,2,3,1,39,127
112001,681982,"Grant Anderson",28,2025,"MIL",66,0,0,69.7,2,6,0,3,6,3.23,35,25,42,8,1,8,93,29,74,2,299,1158
114108,680742,"Jonathan Bowlan",28,2025,"KC",34,1,0,44.3,1,2,0,0,2,3.86,21,19,22,9,0,6,64,17,46,0,180,727
114191,680694,"Kyle Bradish",28,2025,"BAL",6,6,0,32,1,1,0,0,0,2.53,9,9,18,2,0,3,34,10,47,1,126,494
114635,677865,"Justin Bruihl",28,2025,"TOR",15,0,0,13.7,0,0,0,0,4,5.27,10,8,15,2,0,2,27,7,18,1,65,219
115362,681962,"Vinny Capra",28,2025,"CWS",3,0,0,3,0,0,0,0,0,6,4,2,3,1,0,1,9,0,1,0,15,32
117077,680735,"Austin Cox",28,2025,"ATL",13,1,0,21.3,0,0,0,0,2,8.86,21,21,14,7,0,9,64,7,22,0,102,427
117180,681867,"Cooper Criswell",28,2025,"BOS",7,1,0,17.7,1,0,1,0,0,3.57,10,7,18,2,0,3,34,5,9,0,80,276
117546,669721,"Davis Daniel",28,2025,"ATL",3,2,0,10,0,1,0,0,0,5.4,6,6,5,2,1,1,16,7,9,1,46,183
117703,663562,"Noah Davis",28,2025,,9,0,0,11,0,2,0,2,0,18,24,22,14,1,0,7,44,6,15,7,65,251
119087,681987,"Nate Eaton",28,2025,"BOS",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,4,14
119354,663671,"Nic Enright",28,2025,"CLE",27,0,0,31,2,1,1,1,3,2.03,8,7,18,3,0,3,36,12,30,2,127,532
119844,663372,"Ryan Feltner",28,2025,"COL",6,6,0,30.3,0,2,0,0,0,4.75,17,16,20,9,0,4,54,12,25,0,135,522
120724,681892,"Kody Funderburk",28,2025,"MIN",39,0,0,41,4,1,1,0,7,3.51,17,16,33,9,0,2,59,18,40,3,183,725
121247,680702,"Joey Gerber",28,2025,"TB",2,0,0,4.3,0,0,0,0,0,2.08,1,1,2,0,0,1,6,0,4,0,15,64
121380,669302,"Logan Gilbert",28,2025,"SEA",25,25,0,131,6,6,0,0,0,3.44,53,50,62,20,1,20,185,31,173,7,535,2156
121406,670810,"Logan Gillaspie",28,2025,"SD",3,0,0,7,0,0,0,0,0,2.57,2,2,6,0,0,1,10,4,4,1,31,111
122573,663795,"Justin Hagenman",28,2025,"NYM",9,1,0,23.7,0,1,1,0,0,4.56,13,12,15,5,0,4,41,2,23,1,99,383
122776,663554,"Casey Mize",28,2025,"DET",28,28,0,149,14,6,0,0,0,3.87,68,64,98,30,4,21,254,36,139,3,627,2353
122878,663687,"Hogan Harris",28,2025,"ATH",48,0,0,64.7,2,1,4,0,3,3.2,26,23,37,12,0,5,81,33,65,1,277,1125
123381,678226,"Daysbel Hernández",28,2025,"ATL",39,0,0,37,4,3,0,2,10,3.41,16,14,19,5,0,3,41,29,33,2,163,710
123585,682120,"Tim Herrin",28,2025,"CLE",54,0,0,42.7,5,4,0,2,15,4.85,23,23,24,8,0,5,60,30,45,6,194,750
123612,676051,"Codi Heuer",28,2025,,3,0,0,4.7,0,0,0,0,0,5.79,3,3,1,0,0,3,13,2,5,0,21,87
123765,663546,"Sean Hjelle",28,2025,"SF",12,1,0,15,1,1,0,0,0,7.8,13,13,13,6,0,2,33,9,11,0,73,254
123804,663773,"Bryan Hoeing",28,2025,"SD",7,0,0,8,1,0,0,0,0,3.38,3,3,6,2,1,0,13,3,5,0,36,131
124381,663623,"Jake Irvin",28,2025,"WSH",33,33,0,180,9,13,0,0,0,5.7,120,114,116,38,3,38,353,62,124,6,787,2945
125796,663568,"Stephen Kolek",28,2025,,19,19,1,112.7,5,7,0,0,0,3.51,49,44,74,13,2,9,142,31,77,7,461,1685
125864,663804,"Jackson Kowar",28,2025,"SEA",15,0,0,17,2,0,0,0,1,4.24,8,8,8,2,0,4,28,7,15,1,71,281
126346,681517,"Kyle Leahy",28,2025,"STL",62,1,0,88,4,2,1,4,18,3.07,32,30,59,16,0,5,111,28,80,1,363,1350
126464,668984,"Casey Legumina",28,2025,"SEA",48,1,0,49.7,4,6,0,0,3,5.62,36,31,31,9,0,7,77,25,55,2,219,861
127265,663738,"Daniel Lynch IV",28,2025,"KC",57,2,0,67.7,6,2,1,0,7,3.06,24,23,46,12,0,8,102,26,45,6,289,1088
127336,680862,"Willie MacIver",28,2025,"ATH",2,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,0,10,18
127864,663436,"Davis Martin",28,2025,"CWS",26,25,0,142.7,7,10,0,0,0,4.1,74,65,84,29,3,20,231,48,104,6,601,2309
130502,681151,"Jayden Murray",28,2025,"HOU",9,1,0,11.7,0,0,0,0,2,1.54,2,2,10,0,0,0,10,3,8,0,47,176
133178,676571,"PJ Poulin",28,2025,"WSH",28,0,0,24.7,2,1,1,2,5,3.65,10,10,19,2,0,2,31,13,27,2,110,419
135171,680701,"John Rooney",28,2025,"HOU",1,0,0,1.3,0,0,0,0,0,6.75,1,1,0,0,0,1,4,1,2,0,6,23
135847,676742,"Cam Sanders",28,2025,"PIT",6,0,0,6.7,0,0,0,0,0,8.1,6,6,6,1,0,2,16,5,4,0,34,147
135865,680704,"Nick Sandlin",28,2025,"TOR",19,0,0,16.3,0,2,1,3,5,2.2,7,4,7,2,0,2,19,8,16,2,69,290
136826,663767,"Chase Shugart",28,2025,"PIT",35,0,0,45,4,3,0,3,5,3.4,18,17,18,7,2,6,62,17,31,1,181,692
137001,663903,"Brady Singer",28,2025,"CIN",32,32,0,169.7,14,12,0,0,0,4.03,80,76,89,36,6,19,255,60,163,14,716,2850
137014,681895,"Evan Sisk",28,2025,,19,0,0,17.7,1,1,0,0,2,3.57,7,7,12,2,1,1,23,10,25,2,80,329
137044,669373,"Tarik Skubal",28,2025,"DET",31,31,1,195.3,13,6,0,0,0,2.21,55,48,95,26,2,18,225,33,241,5,748,2849
140232,663362,"Matt Waldron",28,2025,"SD",1,1,0,4.7,0,1,0,0,0,7.71,4,4,5,0,0,1,9,6,3,0,25,104
141201,664991,"Grant Wolfram",28,2025,"BAL",21,0,0,26.7,3,1,0,0,1,5.4,20,16,25,8,0,2,49,15,31,1,133,520
141739,683232,"Nick Mears",28,2025,"MIL",63,0,0,56.7,5,3,1,6,17,3.49,25,22,27,6,2,7,73,14,46,1,222,845
142702,684320,"Yariel Rodríguez",28,2025,"TOR",66,1,0,73,3,2,2,1,14,3.08,26,25,34,7,1,8,83,34,66,6,298,1164
143767,686654,"Ty Adcock",28,2025,"NYM",3,0,0,3,0,0,0,0,0,3,1,1,1,0,0,1,5,2,5,0,14,82
144613,686993,"Justin Sterner",28,2025,"ATH",59,1,0,65,4,3,0,6,16,3.18,24,23,32,5,0,10,82,21,70,7,266,1093
144653,687003,"Brian Van Belle",28,2025,"TB",4,0,0,8.3,1,0,0,0,0,5.4,5,5,10,1,0,2,20,0,6,0,36,129
144894,687911,"Bryan King",28,2025,"HOU",68,0,0,68,5,4,2,3,27,2.78,21,21,43,7,0,10,97,11,69,4,275,1046
144917,687922,"Easton Lucas",28,2025,"TOR",6,5,0,24.3,3,3,0,0,0,6.66,18,18,16,4,0,5,44,12,23,0,108,438
145142,687888,"Brandon Walter",28,2025,"HOU",9,9,0,53.7,1,3,0,0,0,3.35,20,20,27,8,1,10,86,4,52,3,212,814
147180,688297,"Chris Roycroft",28,2025,"STL",20,0,0,20.7,1,3,0,1,2,7.84,21,18,14,8,2,2,44,12,15,1,101,394
148420,692024,"Alex Carrillo",28,2025,"NYM",3,0,0,4.7,0,1,0,0,0,13.5,7,7,1,1,0,4,19,2,4,1,22,84
149123,699911,"Dugan Darnell",28,2025,"COL",9,0,0,11.7,1,0,0,0,0,3.86,5,5,7,2,0,1,15,8,5,0,49,191
101582,624133,"Ranger Suárez",29,2025,"PHI",26,26,0,157.3,12,8,0,0,0,3.2,57,56,113,25,2,14,225,38,151,6,651,2430
102110,620443,"Luis Torrens",29,2025,"NYM",2,0,0,0.7,0,0,0,0,0,54,4,4,1,1,1,2,14,1,0,0,8,23
102119,620454,"José Castillo",29,2025,,29,0,0,32,2,2,0,2,3,3.94,18,14,29,7,0,4,59,14,30,4,149,543
102482,640902,"Jhonny Pereda",29,2025,"ATH",3,0,0,3,0,0,0,0,0,21,7,7,4,4,0,1,16,2,3,0,20,70
102491,641154,"Pablo López",29,2025,"MIN",14,14,0,75.7,5,4,0,0,0,2.74,28,23,44,13,1,6,97,20,73,4,312,1259
102514,641343,"Jake Bauers",29,2025,"MIL",5,0,0,5,0,0,0,0,0,3.6,4,2,6,2,0,0,10,3,1,2,29,79
102632,641745,"Brad Keller",29,2025,"CHC",68,1,0,69.7,4,2,3,3,25,2.07,18,16,37,4,0,4,61,22,75,6,276,1113
102644,641793,"Zack Littell",29,2025,,32,32,1,186.7,10,8,0,0,0,3.81,81,79,104,33,1,36,317,32,130,7,759,2788
103030,642520,"Gerson Garabito",29,2025,"TEX",3,0,0,8,0,0,0,0,1,9,12,8,12,2,0,1,20,1,8,2,41,121
103056,642547,"Freddy Peralta",29,2025,"MIL",33,33,0,176.7,17,6,0,0,0,2.7,54,53,80,23,0,21,210,66,204,9,723,3086
103196,642701,"Dennis Santana",29,2025,"PIT",70,0,0,70.3,4,5,16,3,13,2.18,18,17,28,8,3,5,73,17,60,3,270,998
103203,642708,"Amed Rosario",29,2025,"WSH",1,0,0,1,0,0,0,0,0,36,4,4,4,0,0,1,8,2,0,0,10,28
103251,642759,"Julian Fernández",29,2025,,4,0,0,5,1,0,0,0,1,5.4,3,3,1,0,0,2,9,2,5,0,20,76
104002,645261,"Sandy Alcantara",29,2025,"MIA",31,31,0,174.7,11,12,0,0,0,5.36,107,104,104,39,0,22,270,57,142,9,745,2891
104324,650671,"José Quijada",29,2025,"LAA",2,0,0,1.3,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,0,8,41
104730,656240,"Scott Blewett",29,2025,,26,2,0,44.3,3,0,0,0,0,5.48,29,27,30,5,1,9,79,18,35,1,194,711
104779,656427,"Jack Flaherty",29,2025,"DET",31,31,0,161,8,15,0,0,0,4.64,85,83,92,31,1,23,249,59,188,5,681,2831
104805,656550,"Grant Holmes",29,2025,"ATL",22,21,0,115,4,9,0,0,0,3.99,52,51,68,15,1,16,165,54,123,7,492,1964
104814,656577,"Alex Jackson",29,2025,"BAL",1,0,0,1,0,0,0,0,0,27,3,3,1,2,0,0,5,2,0,0,8,24
104816,656605,"Mitch Keller",29,2025,"PIT",32,32,0,176.3,6,15,0,0,0,4.19,91,82,108,40,2,21,278,51,150,10,749,2870
104824,656629,"Michael Kopech",29,2025,"LAD",14,0,0,11,0,0,0,0,6,2.45,3,3,6,0,0,0,6,13,12,0,53,231
104914,657006,"Justin Steele",29,2025,"CHC",4,4,0,22.7,3,1,0,0,0,4.76,12,12,12,4,0,5,40,5,21,1,92,313
104930,657053,"Touki Toussaint",29,2025,"LAA",1,0,0,2,0,0,0,0,0,9,2,2,3,1,0,0,5,1,3,0,11,37
105466,660896,"Jorge Alcala",29,2025,,56,0,0,55,0,2,0,2,5,6.22,44,38,36,17,0,13,122,30,61,1,257,1058
105559,660825,"Eduard Bazardo",29,2025,"SEA",73,0,0,78.7,5,0,0,1,12,2.52,23,22,38,5,1,9,87,27,82,2,313,1224
105703,656302,"Dylan Cease",29,2025,"SD",32,32,0,168,8,12,0,0,0,4.55,91,85,93,37,1,21,254,71,215,5,722,3041
105831,660853,"Enyel De Los Santos",29,2025,,65,0,0,66,6,3,0,2,6,4.36,35,32,37,16,1,7,100,24,62,2,280,1105
106516,664294,"Dauri Moreta",29,2025,"PIT",18,0,0,16.7,1,1,0,1,2,3.24,8,6,12,2,0,2,24,7,19,0,68,285
106610,663978,"Chris Paddack",29,2025,,33,28,0,158,5,12,1,0,0,5.35,98,94,99,32,4,31,299,37,112,3,670,2565
106750,656896,"Emmanuel Rivera",29,2025,"BAL",1,0,0,1,0,0,0,0,0,72,8,8,3,4,0,1,15,2,0,0,13,45
106851,665665,"Reiver Sanmartin",29,2025,"CIN",1,0,0,1.7,0,0,0,0,0,0,1,0,1,1,0,0,3,1,2,0,8,25
107971,670059,"Colin Holderman",29,2025,"PIT",24,0,0,25.7,0,2,1,2,2,7.01,21,20,23,7,0,4,53,16,18,2,125,492
108116,663992,"Richard Lovelady",29,2025,,10,0,0,11.7,0,1,0,0,2,8.49,12,11,5,4,0,3,25,6,12,4,57,221
108175,670156,"Miles Mastrobuoni",29,2025,"SEA",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,6,23
108886,668678,"Zac Gallen",29,2025,"AZ",33,33,0,192,13,15,0,0,0,4.83,109,103,104,37,4,31,314,66,175,4,813,3135
108953,665152,"Dean Kremer",29,2025,"BAL",31,29,0,171.7,11,10,0,0,0,4.19,83,80,106,32,3,22,267,45,142,2,708,2693
108959,669674,"Sam Long",29,2025,"KC",39,0,0,40.3,2,3,0,0,1,5.36,31,24,33,8,0,7,77,22,33,2,189,786
109130,672335,"Cionel Pérez",29,2025,"BAL",19,0,0,21.7,0,0,0,0,0,8.31,22,20,19,6,0,3,43,18,21,2,110,437
109456,674370,"Osvaldo Bido",29,2025,"ATH",26,10,0,79.7,2,5,1,0,0,5.87,56,52,57,16,1,19,168,35,68,6,363,1380
109642,676680,"Tom Cosgrove",29,2025,"CHC",2,0,0,4,0,0,0,0,0,2.25,1,1,3,0,0,0,3,1,3,0,16,64
109808,676534,"Calvin Faucher",29,2025,"MIA",65,0,0,60.3,4,4,15,5,7,3.28,27,22,40,4,1,8,83,24,59,3,255,1052
109835,670102,"Bowden Francis",29,2025,"TOR",14,14,0,64,2,8,0,0,0,6.05,46,43,46,5,1,19,135,27,54,6,288,1141
109868,676395,"Robert Garcia",29,2025,"TEX",71,0,0,64,4,8,9,7,15,2.95,26,21,42,8,0,8,90,22,68,1,269,970
109892,656458,"Lucas Gilbreath",29,2025,"COL",1,0,0,1,0,0,0,0,0,9,1,1,0,0,0,1,4,0,2,0,4,18
109945,674944,"Sean Guenther",29,2025,"DET",9,1,0,10.3,0,1,0,0,2,5.23,7,6,8,2,0,0,12,5,8,0,43,154
110107,676083,"Janson Junk",29,2025,"MIA",21,16,0,110,6,4,1,0,0,4.17,54,51,75,28,1,8,166,13,77,4,447,1622
110167,656641,"Jacob Latz",29,2025,"TEX",33,8,0,85.7,2,0,1,0,2,2.84,28,27,45,14,3,7,110,37,76,0,348,1386
110259,656686,"Corbin Martin",29,2025,"BAL",17,0,0,18,1,0,2,0,1,6,15,12,12,5,1,4,41,9,23,2,89,332
110284,676755,"Isaac Mattson",29,2025,"PIT",44,0,0,47.7,3,3,0,3,12,2.45,14,13,24,7,0,4,54,19,45,2,198,777
110297,670766,"Darren McCaughan",29,2025,"MIN",3,0,0,5.3,0,0,0,0,1,1.69,1,1,4,1,0,0,6,1,6,0,23,86
110406,669212,"Eli Morgan",29,2025,"CHC",7,0,0,7.3,0,1,0,1,0,12.27,10,10,4,5,0,3,26,3,4,0,35,132
110454,673380,"Dedniel Núñez",29,2025,"NYM",10,0,0,9.7,0,0,0,0,3,4.66,5,5,2,3,0,1,12,6,11,0,41,183
110622,675919,"Nick Raquet",29,2025,"STL",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,27
110808,657756,"Connor Seabold",29,2025,,7,0,0,10.3,0,0,0,0,0,4.35,5,5,10,1,0,1,16,6,10,0,48,185
110810,676664,"JP Sears",29,2025,,27,27,0,135.7,9,11,0,0,0,5.04,79,76,76,36,1,30,271,36,117,6,583,2366
110859,676092,"Collin Snider",29,2025,"SEA",24,0,0,26.3,2,1,0,0,4,5.47,20,16,15,12,2,3,57,6,24,2,119,477
110964,676701,"Alan Trejo",29,2025,"COL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,16
111074,676724,"Jared Young",29,2025,"NYM",1,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,11
111116,656557,"Tanner Houck",29,2025,"BOS",9,9,0,43.7,0,3,0,0,0,8.04,41,39,39,8,0,10,95,17,32,5,203,749
111133,641927,"Bailey Ober",29,2025,"MIN",27,27,1,146.3,6,9,0,0,0,5.1,84,83,92,37,0,30,286,31,120,5,624,2356
111164,656638,"Alex Lange",29,2025,"DET",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,6,20
111244,656849,"David Peterson",29,2025,"NYM",30,30,1,168.7,9,6,0,0,0,4.22,84,79,118,35,2,11,238,65,150,7,723,2699
111276,676477,"Garrett Whitlock",29,2025,"BOS",62,0,0,72,7,3,1,4,24,2.25,21,18,44,8,0,2,68,24,91,5,293,1180
111290,657376,"Clarke Schmidt",29,2025,"NYY",14,14,0,78.7,4,4,0,0,0,3.32,29,29,33,12,2,9,99,30,73,1,316,1226
111294,656288,"Griffin Canning",29,2025,"NYM",16,16,0,76.3,7,3,0,0,0,3.77,35,32,51,10,1,8,106,34,70,0,327,1339
113203,663941,"Tristan Beck",29,2025,"SF",31,1,0,56.7,1,0,2,0,3,4.61,29,29,30,8,2,7,80,16,41,2,232,817
113690,656234,"Jake Bird",29,2025,,48,0,0,55.3,4,2,0,6,10,5.53,37,34,40,12,1,7,95,25,66,3,248,951
114350,681146,"Jonah Bride",29,2025,"MIN",4,0,0,6,0,0,0,0,0,15,10,10,11,2,0,1,19,3,2,2,37,113
116408,665019,"Kody Clemens",29,2025,"MIN",1,0,0,1,0,0,0,0,0,18,2,2,1,0,0,2,9,0,0,0,6,20
116775,664351,"Luis Contreras",29,2025,"HOU",9,0,0,12,0,0,0,0,1,6.75,9,9,6,3,0,2,20,8,13,0,54,224
118876,681869,"Shawn Dubin",29,2025,,30,0,0,33.7,2,0,0,1,8,5.08,19,19,25,6,0,6,61,11,28,2,145,551
123751,682274,"Yaramil Hiraldo",29,2025,"BAL",18,0,0,19.7,0,0,0,1,2,4.58,13,10,10,3,0,4,32,9,21,0,84,314
123933,663947,"Tyler Holton",29,2025,"DET",70,6,0,78.7,6,5,0,5,17,3.66,34,32,43,7,0,15,117,17,64,0,312,1158
128329,673513,"Yuki Matsui",29,2025,"SD",61,0,0,63.3,3,1,1,0,3,3.98,29,28,31,10,2,10,97,33,61,1,272,1063
128959,656731,"Tylor Megill",29,2025,"NYM",14,14,0,68.3,5,5,0,0,0,3.95,37,30,43,10,1,6,90,33,89,7,305,1234
133136,682515,"Logan Porter",29,2025,"SF",1,0,0,1,0,0,0,0,0,9,1,1,1,0,0,1,5,0,0,0,5,15
133756,656876,"Drew Rasmussen",29,2025,"TB",31,31,0,150,10,5,0,0,0,2.76,47,46,84,14,0,18,184,37,127,5,585,2316
135535,657746,"Joe Ryan",29,2025,"MIN",31,30,0,171,13,10,0,0,0,3.32,69,63,80,32,0,26,248,39,194,12,689,2793
135620,663967,"César Salazar",29,2025,"HOU",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11
137713,683021,"Michael Stefanic",29,2025,"TOR",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
139955,681911,"Alex Vesia",29,2025,"LAD",68,0,0,59.7,4,2,5,4,26,3.02,21,20,21,7,0,9,71,22,80,5,237,1023
140256,676254,"Ryan Walker",29,2025,"SF",68,0,0,61.3,5,7,17,7,9,4.11,32,28,40,14,1,4,87,18,60,8,266,1018
140382,681810,"Austin Warren",29,2025,"NYM",5,0,0,9.3,1,0,0,0,0,0.96,1,1,4,0,0,1,8,4,9,0,34,146
141107,642216,"Allan Winans",29,2025,"NYY",3,1,0,9.3,0,1,0,0,0,8.68,11,9,8,2,1,2,23,3,6,2,46,171
147067,688497,"Taylor Rashi",29,2025,"AZ",10,0,0,16.3,0,1,2,1,0,4.41,8,8,12,4,0,0,20,8,22,0,72,319
70342,547001,"Cody Poteet",30,2025,"BAL",1,0,0,2.7,0,0,0,0,0,16.88,5,5,3,2,1,0,10,2,1,0,16,68
100261,608337,"Lucas Giolito",30,2025,"BOS",26,26,0,145,10,4,0,0,0,3.41,62,55,91,22,1,17,206,56,121,1,613,2368
100273,608566,"Germán Márquez",30,2025,"COL",26,26,0,126.3,3,16,0,0,0,6.63,106,93,98,40,6,23,288,48,83,6,591,2085
100368,612434,"Miguel Castro",30,2025,"CWS",6,0,0,6,0,0,0,0,1,7.5,5,5,2,2,0,1,10,5,4,1,28,105
100408,614179,"José Ruiz",30,2025,,18,0,0,16.3,1,0,0,0,3,8.82,17,16,13,7,0,3,39,9,15,0,79,302
100568,621237,"José Alvarado",30,2025,"PHI",28,0,0,26,4,2,7,1,5,3.81,12,11,21,2,0,4,41,7,32,1,114,457
100854,622379,"Luis F. Castillo",30,2025,"SEA",2,2,0,7,0,0,0,0,0,7.71,7,6,9,3,0,0,15,7,5,0,41,168
100957,622503,"Nabil Crismatt",30,2025,"AZ",8,5,0,34,3,0,0,0,0,3.71,20,14,28,4,2,6,66,9,25,1,153,534
101008,622554,"Seranthony Domínguez",30,2025,,67,0,0,62.7,4,4,2,3,20,3.16,30,22,31,8,0,5,67,36,79,2,261,1102
101060,622608,"Antonio Senzatela",30,2025,"COL",30,23,0,130,4,15,0,0,0,6.65,103,96,128,39,3,22,303,47,73,8,618,2283
101165,622761,"Jorge Mateo",30,2025,"BAL",1,0,0,1,0,0,0,0,0,45,5,5,4,0,0,1,8,2,0,1,11,35
101190,622786,"Jesus Tinoco",30,2025,"MIA",20,0,0,19.3,2,1,4,2,4,5.12,12,11,11,4,1,1,26,8,10,0,80,304
101630,624512,"Reese McGuire",30,2025,"CHC",1,0,0,1,0,0,0,0,0,9,1,1,1,0,0,1,5,1,0,0,6,17
101993,640451,"Hunter Harvey",30,2025,"KC",12,0,0,10.7,1,0,0,0,5,0,0,0,6,0,0,0,6,1,11,0,39,167
102555,641482,"Nestor Cortes",30,2025,,8,8,0,34.3,2,4,0,0,0,6.29,24,24,19,4,0,13,79,20,29,2,157,599
102652,641816,"Tyler Mahle",30,2025,"TEX",16,16,0,86.7,6,4,0,0,0,2.18,21,21,51,12,1,5,98,29,66,0,346,1381
102751,642100,"Gabe Speier",30,2025,"SEA",76,0,0,62,4,3,0,6,24,2.61,19,18,25,11,2,5,73,11,82,5,243,921
102764,642133,"Rowdy Tellez",30,2025,"TEX",1,0,0,2,0,0,0,0,0,13.5,3,3,4,0,0,1,8,0,0,1,11,23
102779,642180,"Tyler Wade",30,2025,"SD",1,0,0,1,0,0,0,0,0,9,1,1,1,1,0,0,3,1,0,0,6,18
102785,642207,"Devin Williams",30,2025,"NYY",67,0,0,62,4,6,18,4,15,4.79,37,33,28,11,1,5,73,25,90,4,259,1114
102921,642397,"Gregory Soto",30,2025,,70,0,0,60.3,1,5,1,1,23,4.18,33,28,49,9,0,4,83,24,70,11,279,1031
103038,642528,"Jonathan Loáisiga",30,2025,"NYY",30,0,0,29.7,0,1,1,3,7,4.25,15,14,19,8,0,7,63,10,25,3,135,467
103091,642585,"Félix Bautista",30,2025,"BAL",35,0,0,34.7,1,1,19,1,0,2.6,10,10,9,4,0,3,29,23,50,0,142,627
103420,643396,"Isiah Kiner-Falefa",30,2025,"TOR",1,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
104899,656945,"Tanner Scott",30,2025,"LAD",61,0,0,57,1,4,23,10,8,4.74,33,30,34,7,2,11,98,17,60,4,237,906
105472,641302,"Tyler Alexander",30,2025,,52,5,0,97.7,5,14,1,2,4,4.98,62,54,78,17,3,9,157,30,82,2,423,1585
106129,664854,"Ryan Helsley",30,2025,,58,0,0,56,3,4,21,9,1,4.82,32,30,42,12,0,8,98,25,63,1,252,979
106145,664353,"José Urquidy",30,2025,"DET",2,0,0,2.3,0,0,0,0,1,7.71,2,2,4,0,0,0,4,3,3,0,14,56
106294,664875,"Justin Lawrence",30,2025,"PIT",17,0,0,17.7,1,0,0,1,6,0.51,1,1,5,4,0,0,13,8,23,2,69,270
106490,664948,"Anthony Misiewicz",30,2025,"MIN",5,0,0,4.7,0,0,0,0,1,9.64,5,5,3,0,0,2,11,4,5,0,23,110
106667,623465,"Evan Phillips",30,2025,"LAD",7,0,0,5.7,0,0,1,0,2,0,0,0,4,0,0,0,4,2,6,0,22,92
107174,621111,"Walker Buehler",30,2025,,26,24,0,126,10,7,0,0,0,4.93,73,69,91,16,1,22,214,60,92,11,564,2187
107194,640454,"Matt Krook",30,2025,"ATH",3,0,0,3.3,0,0,0,0,0,5.4,2,2,3,2,0,0,7,1,3,0,15,71
107438,669199,"Lake Bachar",30,2025,"MIA",53,1,0,71,8,2,3,1,6,3.93,34,31,33,9,3,10,100,30,75,3,296,1143
107441,641329,"Bryan Baker",30,2025,,73,0,0,68.7,4,4,3,6,19,4.06,33,31,35,9,2,13,111,17,83,0,274,1099
107467,670280,"David Bednar",30,2025,,64,0,0,62.7,6,5,27,3,4,2.3,18,16,32,8,2,4,70,19,86,1,251,1028
107522,641386,"Ben Bowden",30,2025,"ATH",11,0,0,10.7,0,0,0,0,0,4.22,6,5,1,5,1,2,22,5,7,0,47,187
107554,669203,"Corbin Burnes",30,2025,"AZ",11,11,0,64.3,3,2,0,0,0,2.66,23,19,29,13,0,7,83,26,63,3,265,1009
107636,650644,"Aaron Civale",30,2025,,23,18,0,102,4,9,1,0,0,4.85,59,55,55,26,0,16,171,33,88,7,435,1747
