"bpid","mlbid","Name","Age","Season","Team","G","GS","IP","W","L","SV","ERA","RA9","DRA","FIP","cFIP","WHIP","K%","BB%","HR%","GB%","DRA-","WARP"
60664,572096,"Trevor Rosenthal",30,2020,,23,0,23.7,1,0,11,1.9,2.28,3.74,2.21,78,0.85,41.8,8.8,2.2,38.6,77,0.4
61025,476594,"Robert Stock",30,2020,"BOS",10,0,13.3,0,1,0,4.73,6.08,5.23,3.32,100,1.95,22.6,16.1,0,50,108,0
65851,518397,"Scott Alexander",30,2020,"LAD",13,0,12.3,2,0,0,2.92,4.38,4.49,6.05,100,1.46,17.3,17.3,3.8,67.6,93,0.1
65947,542881,"Tyler Anderson",30,2020,"SF",13,11,59.7,4,3,0,4.37,4.83,6.98,4.39,133,1.39,15.8,9.6,1.9,28.9,144,-0.9
65965,543219,"Sean Gilmartin",30,2020,"TB",2,0,4.3,0,0,0,8.31,8.31,4.2,9.63,97,2.54,20.8,16.7,8.3,40,87,0
66213,554430,"Zack Wheeler",30,2020,"PHI",11,11,71,4,2,0,2.92,3.3,3.92,3.24,91,1.17,18.4,5.6,1,56.1,81,1.2
66234,570240,"Félix Peña",30,2020,"LAA",25,0,26.7,3,0,2,4.05,4.05,4.05,2.98,89,1.31,25.2,7,1.7,50.6,83,0.3
66543,571710,"Mychal Givens",30,2020,,22,0,22.3,1,1,1,3.63,4.03,5.93,5.47,112,1.16,26.9,10.8,5.4,23.2,122,-0.2
67028,592454,"Tommy Kahnle",30,2020,"NYY",1,0,1,0,0,0,0,0,4,0.17,90,2,50,16.7,0,100,82,0
67172,593144,"Richard Rodríguez",30,2020,"PIT",24,0,23.3,3,2,4,2.7,3.09,4.16,2.87,85,0.86,36.6,5.4,3.2,38.5,86,0.3
68319,598286,"Nick Ramirez",30,2020,"DET",5,0,10.7,0,0,0,5.91,5.91,4.67,6.17,99,1.13,23.9,8.7,6.5,50,96,0
68320,598287,"Noé Ramirez",30,2020,"LAA",21,0,21,1,0,0,3,3,5.77,4.5,114,1.14,16.5,10.6,2.4,39.3,119,-0.2
68419,534910,"Jesse Hahn",30,2020,"KC",18,0,17.3,1,0,3,0.52,0.52,4.65,2.53,97,0.69,29.2,12.3,0,45.9,96,0.1
68471,572143,"Burch Smith",30,2020,"OAK",6,0,12,2,0,1,2.25,2.25,4.82,2.33,98,0.67,29.5,2.3,2.3,30,99,0
68960,595411,"Ryan Sherriff",30,2020,"TB",10,0,9.7,1,0,1,0,0,4.74,3.37,105,0.83,5.9,5.9,0,56.7,98,0
68990,595465,"Dan Winkler",30,2020,"CHC",18,0,18.3,0,0,0,2.95,3.44,5.23,5.34,105,1.2,23.7,14.5,3.9,41.3,108,0
69156,542882,"Matt Andriese",30,2020,"LAA",16,1,32,2,4,2,4.5,4.78,4.44,4.26,94,1,26.2,8.7,4,45.7,91,0.2
69172,543294,"Kyle Hendricks",30,2020,"CHC",12,12,81.3,6,5,0,2.88,2.88,4.03,3.57,95,1,20.3,2.5,3.2,47.1,83,1.3
69552,605359,"Evan Marshall",30,2020,"CHW",23,0,22.7,2,1,0,2.38,2.38,3.45,2.02,78,1.06,32.3,7.5,1.1,53.6,71,0.4
69837,606930,"Jacob Barnes",30,2020,"LAA",18,0,18,0,2,0,5.5,6.5,4.29,2.22,90,1.28,30.8,5.1,1.3,39.6,88,0.2
69856,607067,"Colin Rea",30,2020,"CHC",9,2,14,1,1,0,5.79,5.79,5.47,5,107,1.21,16.1,3.2,4.8,44,113,-0.1
70069,607625,"Seth Lugo",30,2020,"NYM",16,7,36.7,3,4,3,5.15,5.4,3.58,4.47,81,1.36,29.4,6.3,5,50.5,74,0.7
70304,543208,"Sam Gaviglio",30,2020,"TOR",4,0,3,0,1,0,9,9,6.57,7.5,129,2.67,5.9,29.4,0,9.1,135,-0.1
70306,543243,"Sonny Gray",30,2020,"CIN",11,11,56,5,3,0,3.7,4.18,4.09,3.07,87,1.21,30.6,11.1,1.7,51.9,84,0.9
70436,605177,"Andrew Chafin",30,2020,,15,0,9.7,1,2,1,6.52,6.52,4.36,4.77,95,1.66,28.9,11.1,4.4,40.7,90,0.1
70472,605388,"Adam Morgan",30,2020,"PHI",17,0,13,0,1,0,5.54,5.54,3.72,5.14,86,1.54,27.6,10.3,5.2,47.2,77,0.2
70758,598264,"Matt Barnes",30,2020,"BOS",24,0,23,1,3,9,4.3,5.09,4.22,4.82,85,1.39,30.4,13.7,3.9,45.5,87,0.2
70803,543101,"Anthony DeSclafani",30,2020,"CIN",9,7,33.7,1,2,0,7.22,7.22,6.44,6.12,120,1.69,15.8,10.1,4.4,39.5,133,-0.4
70811,605143,"Ray Black",30,2020,"MIL",3,0,3,0,0,0,3,3,5.27,4.21,108,1.67,21.4,21.4,0,50,108,0
70826,548389,"Ross Stripling",30,2020,,12,9,49.3,3,3,1,5.84,6.75,5.71,6.16,111,1.5,18.2,8.2,5.9,40.4,118,-0.2
70982,605479,"Josh D. Smith",30,2020,"MIA",2,0,1.7,0,0,0,10.8,10.8,3.65,11.61,89,1.8,40,10,10,33.3,75,0
70988,607352,"Joe Biagini",30,2020,"HOU",4,0,4.3,0,0,0,20.77,20.77,5.43,7.09,105,3.23,14.8,14.8,3.7,47.4,112,0
71000,607391,"Chris Mazza",30,2020,"BOS",9,6,30,1,2,0,4.8,5.4,5.79,4.23,109,1.63,21.3,11,2.2,34.4,119,-0.1
99616,543056,"Danny Coulombe",30,2020,"MIN",2,0,2.7,0,0,0,0,0,5.39,4.29,107,1.88,23.1,23.1,0,28.6,111,0
100137,643327,"Zack Godley",30,2020,"BOS",8,7,28.7,0,4,0,8.16,8.16,5.68,7.07,107,1.95,19.6,9.8,6.3,40.8,117,0
100324,608718,"Brent Suter",30,2020,"MIL",16,4,31.7,2,0,0,3.13,3.69,3.34,3.02,80,1.11,29.5,3.9,3.1,52.9,69,0.7
100659,621532,"Anthony Bemboom",30,2020,"LAA",1,0,1,0,0,0,0,0,5.42,6.17,108,1,0,25,0,0,112,0
101231,623149,"Paul Sewald",30,2020,"NYM",5,0,6,0,0,0,13.5,13.5,6.38,7.21,120,2.67,5.7,11.4,2.9,35.7,131,-0.1
102294,628452,"Raisel Iglesias",30,2020,"CIN",22,0,23,4,3,8,2.74,4.3,4.07,1.87,87,0.91,34.1,5.5,1.1,38.9,84,0.2
102757,642121,"Cole Sulser",30,2020,"BAL",19,0,22.7,1,5,5,5.56,7.15,5.85,4.89,113,1.5,19,17,2,37.5,121,-0.2
105123,657612,"Tim Hill",30,2020,"SD",23,0,18,3,0,0,4.5,4.5,3.78,4.49,90,1.28,25.3,7.6,3.8,52.9,78,0.3
50704,501381,"Michael Pineda",31,2020,"MIN",5,5,26.7,2,0,0,3.38,3.38,4.83,2.19,101,1.2,22.5,6.3,0,37.2,99,0.2
50878,501625,"Jose Alvarez",31,2020,"PHI",8,0,6.3,0,0,0,1.42,1.42,4.46,2.74,96,1.58,22.2,11.1,0,50,92,0
51574,500610,"Deolis Guerra",31,2020,"PHI",9,0,7.3,1,3,0,8.59,11.05,4.67,7.99,97,1.64,22.2,5.6,8.3,54.2,96,0
51645,500779,"Jose Quintana",31,2020,"CHC",4,1,10,0,0,0,4.5,4.5,4.74,3.01,97,1.3,29.3,7.3,2.4,42.3,98,0
55735,517008,"Alex Colomé",31,2020,"CHW",21,0,22.3,2,0,12,0.81,1.21,5.04,2.94,105,0.94,17.8,8.9,0,51.6,104,0
55773,518586,"Charlie Culberson",31,2020,"ATL",1,0,0.3,0,0,0,0,0,4.75,3.21,99,0,0,0,0,0,98,0
56197,518633,"Danny Duffy",31,2020,"KC",12,11,56.3,4,4,0,4.95,5.27,6.07,4.73,115,1.33,23.6,9.1,4.1,31.7,125,-0.3
56426,521230,"Liam Hendriks",31,2020,"OAK",24,0,25.3,3,1,14,1.78,2.13,3.62,1.12,76,0.67,40.2,3.3,1.1,28.8,75,0.4
56949,519393,"Marcus Walden",31,2020,"BOS",15,0,13.3,0,2,1,9.45,12.15,6.2,8.57,115,2.4,14.1,12.7,7,40.4,128,-0.1
57557,519326,"Hunter Strickland",31,2020,"NYM",4,0,3.3,0,1,0,8.1,10.8,4.19,1.71,92,1.8,25,6.3,0,72.7,86,0
57745,519144,"Rick Porcello",31,2020,"NYM",12,12,59,1,7,0,5.64,6.25,4.98,3.35,100,1.51,20.7,5.7,1.9,40.5,103,0.2
58436,519008,"T.J. McFarland",31,2020,"OAK",23,0,20.7,2,0,0,4.35,4.35,4.56,6.31,103,1.5,9.8,5.4,5.4,59.7,94,0.1
58552,519151,"Ryan Pressly",31,2020,"HOU",23,0,21,1,3,12,3.43,4.29,3.74,2.79,81,1.33,31.9,7.7,2.2,48.1,77,0.3
58857,543557,"Mike Montgomery",31,2020,"KC",3,1,5.3,0,0,0,5.06,8.44,5.07,4.67,104,1.31,17.4,4.3,4.3,55.6,104,0
59473,547888,"Masahiro Tanaka",31,2020,"NYY",10,10,48,3,3,0,3.56,4.69,4.51,4.4,98,1.17,22.3,4.1,4.6,42.7,93,0.4
59494,547942,"Kwang Hyun Kim",31,2020,"STL",8,7,39,3,0,1,1.62,2.08,5.09,3.91,109,1.03,15.6,7.8,1.9,50,105,0.2
59872,542585,"José Cisnero",31,2020,"DET",29,0,29.7,3,3,0,3.03,3.03,5.17,2.63,102,1.11,27.6,8.1,0.8,36.8,106,-0.1
60884,572383,"Brian Moran",31,2020,,7,0,4.7,1,0,0,9.64,9.64,4.76,7.49,99,2.79,25.9,25.9,3.7,46.2,98,0
60907,572888,"Shane Greene",31,2020,"ATL",28,0,27.7,1,0,0,2.6,2.93,5.04,3.83,105,1.12,19.3,8.3,1.8,42.9,104,0
61056,544931,"Stephen Strasburg",31,2020,"WAS",2,2,5,0,1,0,10.8,10.8,5.64,5.61,110,1.8,8.7,4.3,4.3,35,116,0
65879,518876,"Merrill Kelly",31,2020,"AZ",5,5,31.3,3,2,0,2.59,2.59,4.34,4.01,94,0.99,23.2,4,4,45.6,89,0.4
66534,571676,"Seth Frankoff",31,2020,"SEA",2,0,2.7,0,0,0,16.88,16.88,6.34,5.42,120,3,0,12.5,0,28.6,131,0
66729,576397,"Jedd Gyorko",31,2020,"MIL",1,0,1,0,0,0,0,0,5.72,3.21,115,1,0,0,0,0,118,0
67011,592390,"Heath Hembree",31,2020,,22,0,19,3,0,0,9,9,5.74,8.83,110,1.79,22.2,8.9,10,31.7,118,-0.2
67030,592464,"Mike Kickham",31,2020,"BOS",6,2,14,1,1,0,7.71,7.71,4.77,7.81,101,1.86,24.3,7.1,8.6,41.3,98,0.1
67034,592473,"Adam Kolarek",31,2020,"LAD",20,0,19,3,0,1,0.95,0.95,3.82,3.16,93,0.79,18.1,5.6,1.4,61.8,79,0.2
67137,592804,"Tyler Thornburg",31,2020,"CIN",7,0,7,0,0,0,3.86,3.86,5.32,2.5,104,1.57,31.3,15.6,0,23.5,109,0
67154,592879,"Asher Wojciechowski",31,2020,"BAL",10,7,37,1,3,0,6.81,7.05,6.33,6.65,118,1.62,18.5,8.9,6.5,30,130,-0.4
67355,593576,"Héctor Neris",31,2020,"PHI",24,0,21.7,2,2,5,4.57,6.23,4.91,2.52,96,1.71,26.2,12.6,0,39.7,101,0.1
67764,594840,"Matt Grace",31,2020,"AZ",3,0,1,0,1,0,54,54,4.74,18.21,102,7,20,20,10,33.3,98,0
68387,518649,"Brett Eibner",31,2020,"MIA",3,0,3.3,0,0,0,13.5,18.9,5.88,12.21,113,3.3,19,19,9.5,23.1,121,0
68390,518748,"Justin Grimm",31,2020,"MIL",4,0,4.7,0,0,0,17.36,17.36,6.41,14.36,113,2.79,22.2,14.8,14.8,17.6,132,-0.1
68391,518774,"Matt Harvey",31,2020,"KC",7,4,11.7,0,3,0,11.57,11.57,5.43,9.43,106,2.74,15.4,7.7,9.2,42,112,0
68404,519141,"Drew Pomeranz",31,2020,"SD",20,0,18.7,1,0,4,1.45,1.45,3.76,2.41,82,1.02,39.7,13.7,1.4,47.1,78,0.3
68414,519443,"Brandon Workman",31,2020,,21,0,19.7,1,4,9,5.95,6.41,4.82,5.49,99,2.24,22.8,12.9,4,47.7,99,0
68467,572020,"James Paxton",31,2020,"NYY",5,5,20.3,1,1,0,6.64,7.52,5.11,4.35,101,1.48,28.9,7.8,4.4,32.1,105,0.1
68643,592612,"Josh Osich",31,2020,,17,1,18.3,1,1,0,6.38,7.85,3.25,5.96,79,1.42,27.9,5.8,7,54.5,67,0.4
68688,592767,"Drew Smyly",31,2020,"SF",7,5,26.3,0,1,0,3.42,3.76,3.53,2.04,78,1.1,37.8,8.1,1.8,41.7,73,0.5
68702,592811,"Andrew Triggs",31,2020,,5,2,8.3,0,2,0,7.56,7.56,5.12,8.33,104,1.68,17.9,15.4,7.7,50,105,0
69516,605135,"Chris Bassitt",31,2020,"OAK",11,11,63,5,2,0,2.29,2.57,4.58,3.56,98,1.16,21.1,6.5,2.3,43.9,94,0.7
70044,607560,"Ryne Harper",31,2020,"WAS",23,0,23.7,1,0,0,7.61,7.99,5.36,5.12,102,1.61,22.7,8.2,4.5,34.7,110,0
47965,445276,"Kenley Jansen",32,2020,"LAD",27,0,24.3,3,1,11,3.33,4.07,4.74,3.05,96,1.15,32.4,8.8,2,24.6,98,0.1
49775,476454,"Dellin Betances",32,2020,"NYM",15,0,11.7,0,1,0,7.71,7.71,6.1,4.93,113,2.06,18.6,20.3,0,41.2,126,-0.1
49786,477132,"Clayton Kershaw",32,2020,"LAD",10,10,58.3,6,2,0,2.16,2.78,3.28,3.33,77,0.84,28.1,3.6,3.6,52.7,68,1.4
49925,468504,"Jhoulys Chacín",32,2020,"ATL",2,0,5,1,0,0,7.2,7.2,6.12,6.41,117,1.8,12.5,12.5,4.2,16.7,126,-0.1
50094,502026,"Jeremy Jeffress",32,2020,"CHC",22,0,23.3,4,1,8,1.54,1.93,5.21,4.11,108,0.94,19.3,13.6,1.1,54.4,107,0
50155,502154,"Zack Britton",32,2020,"NYY",20,0,19,1,2,8,1.89,2.84,4.14,2.59,88,1,21.1,9.2,0,71.7,85,0.2
50167,502171,"Alex Cobb",32,2020,"BAL",10,10,52.3,2,5,0,4.3,4.64,4.78,4.85,101,1.34,16.8,8,3.5,54.2,98,0.5
50199,502239,"Trevor Cahill",32,2020,"SF",11,6,25,1,2,0,3.24,3.6,5.26,4.09,101,1.16,29.5,12.4,2.9,32.2,108,0.1
50619,503569,"Rafael Dolis",32,2020,"TOR",24,0,24,2,2,5,1.5,3.38,4.18,3,88,1.25,31,14,1,46.3,86,0.2
52251,444468,"Héctor Rondón",32,2020,"AZ",23,0,20,1,0,0,7.65,8.1,5.48,6.61,104,1.8,23.7,11.3,6.2,35.5,113,-0.1
53014,547973,"Aroldis Chapman",32,2020,"NYY",13,0,11.7,1,1,3,3.09,3.09,3.7,2.91,79,0.86,48.9,8.9,4.4,27.8,76,0.2
55469,685493,"Shun Yamaguchi",32,2020,"TOR",17,0,25.7,2,4,0,8.06,8.77,6.05,6.4,113,1.75,21.7,14.2,5,38.7,125,-0.2
55520,520980,"Pedro Báez",32,2020,"LAD",18,0,17,0,0,2,3.18,4.24,5.85,4.45,114,1,18.6,10,2.9,36,121,-0.2
55617,518489,"Ryan Brasier",32,2020,"BOS",25,1,25,1,0,0,3.96,4.32,4.53,3.13,94,1.4,27.3,10,1.8,37.7,93,0.1
57086,502748,"Brad Peacock",32,2020,"HOU",3,0,2.3,0,0,0,7.71,7.71,4.89,3.17,101,1.71,25,8.3,0,28.6,101,0
57286,474463,"Brett Anderson",32,2020,"MIL",10,10,47,4,4,0,4.21,4.6,4.15,4.41,98,1.28,15.8,5,3,59.6,85,0.7
58350,518886,"Craig Kimbrel",32,2020,"CHC",18,0,15.3,0,1,2,5.28,5.28,4.55,4,86,1.43,40.6,17.4,2.9,33.3,94,0.1
58661,543766,"Bryan Shaw",32,2020,"SEA",6,0,6,1,0,0,18,18,5.36,7.5,106,3.17,10.5,15.8,2.6,55.6,110,0
58823,542914,"Anthony Bass",32,2020,"TOR",26,0,25.7,2,3,7,3.51,4.56,4.23,3.6,95,1.01,21,9,2,61.4,87,0.2
59179,458677,"Justin Wilson",32,2020,"NYM",23,0,19.7,2,1,0,3.66,4.58,4.12,3.06,91,1.37,26.7,10.5,1.2,43.4,85,0.2
59266,501985,"Mike Minor",32,2020,,12,11,56.7,1,6,0,5.56,5.72,5.09,4.62,106,1.24,25.9,8.4,4.6,35.3,105,0.2
59304,502624,"Chase Anderson",32,2020,"TOR",10,7,33.7,1,2,0,7.22,7.75,4.9,6.14,99,1.63,24.7,6.5,7.1,36.2,101,0.1
59351,523260,"Joe Kelly",32,2020,"LAD",12,1,10,0,0,0,1.8,2.7,4.96,3.51,99,1.5,21.4,16.7,0,57.7,102,0
59507,548384,"Brooks Raley",32,2020,,21,0,20,0,1,1,4.95,5.4,4.06,3.93,90,0.95,32.1,7.1,3.6,38.3,84,0.2
59607,571521,"Rex Brothers",32,2020,"CHC",3,0,3.3,0,0,0,8.1,8.1,4.01,8.91,86,1.5,53.3,20,13.3,25,83,0
59653,571735,"David Hale",32,2020,,11,2,17,0,0,1,3.71,3.71,4.58,3.79,96,1.59,18.7,5.3,2.7,50.9,94,0.1
59664,571788,"Brock Holt",32,2020,"WAS",2,0,1.3,0,0,0,13.5,13.5,6.02,12.96,109,3.75,0,0,10,30,124,0
60107,572193,"Ryan Tepera",32,2020,"CHC",21,0,20.7,0,1,0,3.92,3.92,4.57,3.36,90,1.4,34.8,13.5,2.2,40,94,0.2
60448,572971,"Dallas Keuchel",32,2020,"CHW",11,11,63.3,6,2,0,1.99,2.13,4.95,3.06,108,1.09,16.3,6.6,0.8,52,102,0.4
60619,571901,"Aaron Loup",32,2020,"TB",24,0,25,3,2,0,2.52,3.24,4.33,3.81,96,0.84,22.9,4.2,3.1,39.4,89,0.2
60655,572070,"Garrett Richards",32,2020,"SD",14,10,51.3,2,2,0,4.03,4.03,5.15,4.3,103,1.25,21.6,8,3.3,40.5,106,0.1
65801,502043,"Kyle Gibson",32,2020,"TEX",12,12,67.3,2,6,0,5.35,5.88,5.14,5.37,105,1.53,19.3,10,4,51.2,106,0.2
65809,502202,"Brad Boxberger",32,2020,"MIA",23,0,18,1,0,0,3,3.5,4.26,4.88,92,1.39,22.8,10.1,3.8,50,88,0.2
65829,502578,"Aaron Barrett",32,2020,"WAS",2,0,1.7,0,0,0,10.8,10.8,6.1,7.41,106,2.4,11.1,22.2,0,60,126,0
67016,592407,"Bryan Holaday",32,2020,"BAL",1,0,0.3,0,0,0,0,0,7.39,3.17,98,6,0,0,0,33.3,152,0
67738,594795,"Grant Dayton",32,2020,"ATL",18,0,27.3,2,1,0,2.3,2.96,5.39,4.09,110,1.21,27.4,9.4,3.4,26,111,-0.1
67740,594798,"Jacob deGrom",32,2020,"NYM",12,12,68,4,2,0,2.38,2.78,3.12,2.29,68,0.96,38.8,6.7,2.6,42.5,64,1.8
67875,595001,"Josh A. Smith",32,2020,"MIA",16,1,26.3,1,1,1,6.84,7.18,5.52,4.7,110,1.67,14.9,9.1,2.5,42.9,114,-0.1
68438,544928,"Tyler Lyons",32,2020,"NYY",1,0,1.7,0,0,0,21.6,21.6,6.05,6.77,115,2.4,0,10,0,37.5,125,0
68804,595014,"Blake Treinen",32,2020,"LAD",27,0,25.7,3,3,1,3.86,5.26,3.76,3.18,85,1.21,20.6,7.5,0.9,65.3,77,0.4
102254,628317,"Kenta Maeda",32,2020,"MIN",11,11,66.7,6,1,0,2.7,2.7,3.37,2.97,78,0.75,32.3,4,3.6,47.5,69,1.5
47229,471911,"Carlos Carrasco",33,2020,"CLE",12,12,68,3,4,0,2.91,2.91,4,3.57,85,1.21,29.3,9.6,2.9,46.2,82,1.2
48219,459429,"Jake McGee",33,2020,"LAD",24,0,20.3,3,1,0,2.66,2.66,3.16,1.69,71,0.84,41.8,3.8,2.5,37.2,65,0.4
48658,475054,"Chaz Roe",33,2020,"TB",10,0,9.3,2,0,1,2.89,3.86,5.62,2.53,106,1.39,23.1,7.7,0,26.9,116,0
49727,472610,"Luis García",33,2020,"TEX",11,2,8.3,0,2,0,7.56,9.72,5.13,5.33,99,2.28,24.4,20,2.2,48,106,0
49832,467100,"Iván Nova",33,2020,"DET",4,4,19,1,1,0,8.53,8.53,5.57,6.38,111,1.63,10.2,10.2,4.5,54.3,115,0
50058,488748,"Ryan Buchter",33,2020,"LAA",10,0,6,2,0,0,4.5,6,5.33,7.83,108,1.83,27.6,20.7,6.9,13.3,110,0
53155,506433,"Yu Darvish",33,2020,"CHC",12,12,76,8,3,0,2.01,2.13,3.58,2.25,78,0.96,31.3,4.7,1.7,42.8,74,1.7
53253,448281,"Sean Doolittle",33,2020,"WAS",11,0,7.7,0,2,0,5.87,7.04,6.09,8.3,125,1.7,16.7,11.1,8.3,3.8,125,-0.1
55842,518617,"Jake Diekman",33,2020,"OAK",21,0,21.3,2,0,0,0.42,0.84,3.26,2.7,77,0.94,36.9,14.3,1.2,60,67,0.4
56468,502706,"Derek Holland",33,2020,"PIT",12,5,40.7,1,3,0,6.86,7.3,5.85,6.16,114,1.4,25.1,8.4,6.7,37.1,121,-0.2
57000,504379,"Juan Nicasio",33,2020,"TEX",2,0,1.3,0,0,0,40.5,40.5,5.97,15.92,111,5.25,9.1,18.2,9.1,25,123,0
57403,488984,"Tommy Hunter",33,2020,"PHI",24,0,24.7,0,1,1,4.01,4.01,4.6,3.34,94,1.14,24.5,5.9,2,41.2,95,0.1
57806,543118,"Oliver Drake",33,2020,"TB",11,0,11,0,2,2,5.73,6.55,5.19,5.9,106,1.18,15.6,13.3,4.4,46.9,107,0
57860,518693,"Sam Freeman",33,2020,"WAS",7,0,5,0,0,0,1.8,1.8,4.41,5.01,98,1.8,24,28,0,41.7,91,0
57996,543339,"Daniel Hudson",33,2020,"WAS",21,0,20.7,3,2,10,6.1,6.53,5.64,6.31,108,1.26,30.4,12,6.5,18,116,-0.2
58075,542947,"Richard Bleier",33,2020,,21,0,16.7,1,1,0,2.16,3.24,3.81,2.79,91,1.08,16.4,6,0,70.6,78,0.3
58268,475479,"David Phelps",33,2020,,22,0,20.7,2,4,0,6.53,6.97,3.36,5.49,76,1.16,36.5,5.9,8.2,47.9,69,0.4
58289,543883,"Nick Vincent",33,2020,"MIA",21,0,22.3,1,2,3,4.43,4.43,5.75,5.54,112,1.3,18.5,6.5,5.4,33.8,119,-0.2
58386,458676,"Josh Lindblom",33,2020,"MIL",12,10,45.3,2,4,0,5.16,5.16,5.78,3.9,111,1.28,27.2,8.4,3.1,27.5,119,-0.2
58410,458681,"Lance Lynn",33,2020,"TEX",13,13,84,6,3,0,3.32,3.64,5.06,4.17,101,1.06,25.9,7.3,3.8,36.2,104,0.5
58453,489119,"Wade Miley",33,2020,"CIN",6,4,14.3,0,3,0,5.65,6.28,5.27,4.75,108,1.67,17.9,13.4,1.5,52.3,109,0
58459,543548,"Tommy Milone",33,2020,,9,9,39,1,4,0,6.69,7.85,4.9,4.75,101,1.56,22.1,3.3,5,33.8,101,0.2
58667,533167,"Matt Shoemaker",33,2020,"TOR",6,6,28.7,0,1,0,4.71,5.02,4.66,5.92,100,1.08,22.6,7.8,7,50,96,0.3
58915,523253,"Logan Forsythe",33,2020,"MIA",1,0,1,0,0,0,9,9,5.78,6.21,109,3,0,16.7,0,0,119,0
58921,543699,"Tanner Roark",33,2020,"TOR",11,11,47.7,2,3,0,6.8,7.36,6.49,6.84,119,1.74,18.6,10.5,6.4,35.7,134,-0.5
59239,489446,"Kirby Yates",33,2020,"SD",6,0,4.3,0,1,2,12.46,12.46,4.69,5.29,92,2.54,32,16,4,38.5,97,0
60031,543734,"Chris Rusin",33,2020,"ATL",1,0,3.3,0,0,0,8.1,8.1,4.19,8.01,96,2.7,17.6,17.6,5.9,36.4,86,0
60504,573109,"AJ Ramos",33,2020,"COL",3,0,2.7,0,0,0,3.38,3.38,6.54,10.71,123,2.63,6.7,20,6.7,18.2,135,0
60787,547943,"Hyun Jin Ryu",33,2020,"TOR",12,12,67,5,2,0,2.69,2.96,3.26,2.99,78,1.15,26.2,6.2,2.2,50.8,67,1.6
60922,573204,"Caleb Thielbar",33,2020,"MIN",17,0,20,2,1,0,2.25,2.7,5.14,2.32,104,1.15,26.8,11,0,27.5,106,0
65808,502179,"Paolo Espino",33,2020,"WAS",2,1,6,0,0,0,4.5,4.5,4.35,4.05,91,1.67,25.9,7.4,3.7,44.4,90,0.1
101658,624586,"James Hoyt",33,2020,"MIA",24,0,14.7,2,0,0,1.23,1.23,4.51,3.21,92,1.16,32.3,12.9,1.6,45.5,93,0.1
45529,461829,"Gio González",34,2020,"CHW",12,4,31.7,1,2,0,4.83,5.4,5.77,5.47,112,1.86,22.2,12.4,3.9,43.3,119,-0.2
45612,456701,"Homer Bailey",34,2020,"MIN",2,2,8,1,0,0,3.38,3.38,5.19,4.54,104,1.13,21.2,9.1,3,36.4,107,0
47360,451584,"Wade Davis",34,2020,"COL",5,0,4.3,0,1,2,20.77,20.77,6.5,12.91,114,2.77,12,12,12,42.1,134,-0.1
47415,456501,"Johnny Cueto",34,2020,"SF",12,12,63.3,2,3,0,5.4,5.83,5.81,4.67,109,1.37,20.2,9.4,3.2,42.2,120,-0.3
47851,457915,"Javy Guerra",34,2020,"WAS",14,0,15.7,0,0,0,4.02,4.02,6.13,4.55,117,1.66,18.6,10,2.9,28,126,-0.2
49024,435522,"Neil Walker",34,2020,"PHI",1,0,0.7,0,0,0,0,0,4.67,7.71,101,1.5,0,33.3,0,0,96,0
51434,493603,"Adam Ottavino",34,2020,"NYY",24,0,18.3,2,3,0,5.89,5.89,4.05,3.5,88,1.58,29.4,10.6,2.4,52,83,0.2
51927,453172,"Jared Hughes",34,2020,"NYM",18,0,22.3,1,2,0,4.84,6.85,4.91,5.63,101,1.66,19.3,12.8,2.8,56.5,101,0.1
52691,453562,"Jake Arrieta",34,2020,"PHI",9,9,44.3,4,4,0,5.08,5.08,5.07,4.68,103,1.51,16.8,8.4,3.2,51.8,104,0.2
53395,453943,"Todd Frazier",34,2020,"NYM",1,0,1,0,0,0,0,0,5.15,1.21,105,0,33.3,0,0,0,106,0
54159,455119,"Chris Martin",34,2020,"ATL",19,0,18,1,1,1,1,1.5,4.39,2.38,93,0.61,30.3,4.5,1.5,38.1,91,0.1
55725,518553,"Steve Cishek",34,2020,"CHW",22,0,20,0,0,0,5.4,5.4,5.98,5.62,114,1.5,22.6,9.7,4.3,32.2,123,-0.2
56333,518715,"Cory Gearrin",34,2020,"MIN",1,0,2,0,0,0,0,0,5.35,5.17,113,1,14.3,28.6,0,25,110,0
56519,518858,"Nate Jones",34,2020,"CIN",21,0,18.7,0,1,0,6.27,6.27,4.87,5.52,96,1.66,26.7,7,5.8,40,100,0.1
57163,519455,"Jordan Zimmermann",34,2020,"DET",3,2,5.7,0,0,0,7.94,9.53,4.68,2.11,98,2.29,21.4,7.1,0,45,96,0
57424,446372,"Corey Kluber",34,2020,"TEX",1,1,1,0,0,0,0,0,4.49,4.17,104,1,33.3,33.3,0,0,93,0
57701,446321,"Ross Detwiler",34,2020,"CHW",16,0,19.7,1,1,0,3.2,3.66,4.23,3.88,98,1.22,18.5,6.2,2.5,58.3,87,0.2
57708,518813,"Greg Holland",34,2020,"KC",28,0,28.3,3,0,6,1.91,2.54,4.16,2.5,90,0.95,27.7,6.3,0.9,50.7,86,0.3
58089,542960,"Brad Brach",34,2020,"NYM",14,0,12.3,1,0,0,5.84,5.84,5.87,6.94,114,1.86,23.7,25.4,3.4,34.5,121,-0.1
45514,461325,"Tyler Clippard",35,2020,"MIN",26,2,26,2,1,0,2.77,3.12,5.54,2.63,109,0.88,26.5,4.1,2,29.4,114,-0.1
