"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
70093,607680,"Kevin Pillar",35,2024,12,3,80,3,12,0.009,0.01,0.1,37,0.002,0.2,309,0.001,0.2
70378,592200,"Curt Casali",35,2024,0,0,,0,7.1,-0.014,,-0.2,14,-0.012,,107,,
48772,456781,"Donovan Solano",36,2024,2,1,66.7,0,3.1,-0.014,-0.028,-0.7,49,-0.014,-0.2,292,-0.001,-0.8
49786,477132,"Clayton Kershaw",36,2024,,,,,,,,,,,,,,
50106,502054,"Tommy Pham",36,2024,7,3,70,2,13.2,-0.008,0.001,-0.3,72,-0.004,-0.1,499,0,-0.4
52260,444482,"David Peralta",36,2024,2,0,100,0,7.1,-0.017,,-0.1,32,-0.004,,180,,
59275,502110,"J.D. Martinez",36,2024,0,0,,0,0,-0.02,,-0.6,45,-0.012,,422,,
59307,502671,"Paul Goldschmidt",36,2024,11,0,100,0,10.7,-0.005,0.037,-0.3,84,-0.003,0.1,570,0,-0.2
59351,523260,"Joe Kelly",36,2024,,,,,,,,,,,,,,
60834,543228,"Yan Gomes",36,2024,0,0,,0,0,-0.011,,0,3,-0.008,,47,,
46400,457705,"Andrew McCutchen",37,2024,3,2,60,0,1.8,-0.016,-0.057,-0.3,75,-0.004,-0.4,563,-0.001,-0.7
47229,471911,"Carlos Carrasco",37,2024,,,,,,,,,,,,,,
48082,455117,"Martín Maldonado",37,2024,0,0,,0,0,-0.011,,-0.2,10,-0.018,,50,,
53155,506433,"Yu Darvish",37,2024,,,,,,,,,,,,,,
57758,543063,"Brandon Crawford",37,2024,0,0,,1,50,-0.014,,-0.1,5,-0.011,,70,,
57996,543339,"Daniel Hudson",37,2024,,,,,,,,,,,,,,
58410,458681,"Lance Lynn",37,2024,,,,,,,,,,,,,,
58453,489119,"Wade Miley",37,2024,,,,,,,,,,,,,,
102005,547989,"José Abreu",37,2024,0,0,,0,0,-0.01,,-0.1,15,-0.005,,55,,
48929,467793,"Carlos Santana",38,2024,4,0,100,0,3.6,-0.011,0.017,-0.3,76,-0.004,-0.1,431,0,-0.4
52804,453568,"Charlie Blackmon",38,2024,6,2,75,0,8.2,-0.007,-0.014,0,75,0,-0.2,450,0,-0.1
60187,572761,"Matt Carpenter",38,2024,0,2,0,1,6.3,-0.014,,-0.1,19,-0.005,,166,,
51991,457759,"Justin Turner",39,2024,0,2,0,0,8.1,-0.016,-0.067,-0.6,82,-0.008,-0.3,487,-0.001,-1
47279,445926,"Jesse Chavez",40,2024,,,,,,,,,,,,,,
48258,450203,"Charlie Morton",40,2024,,,,,,,,,,,,,,
51408,493329,"Yuli Gurriel",40,2024,1,0,100,0,14.3,-0.003,-0.006,0,7,-0.001,0,54,0,0
45613,434378,"Justin Verlander",41,2024,,,,,,,,,,,,,,
