"bpid","mlbid","Name","Age","Season","SB","CS","SB%","PO","XBT%","TRAA","SRAA","DRBa","DRBa Opps","DRBa Rate","DRBn","DRBn Opps","DRBn Rate","DRB"
52296,445055,"Jon Jay",35,2020,0,0,,0,0,-0.004,,-0.1,6,-0.022,,20,,
52572,453178,"Ian Kennedy",35,2020,,,,,,,,,,,,,,
55530,453268,"Daniel Bard",35,2020,,,,,,,,,,,,,,
56753,453286,"Max Scherzer",35,2020,,,,,,,,,,,,,,
56945,519390,"Stephen Vogt",35,2020,0,0,,0,0,-0.003,,0,9,-0.002,,14,,
31734,425844,"Zack Greinke",36,2020,,,,,,,,,,,,,,
33829,455139,"Robinson Chirinos",36,2020,0,0,,0,0,-0.004,,-0.1,5,-0.014,,44,,
41774,425784,"René Rivera",36,2020,0,0,,0,,-0.003,,,,,,2,,
45437,435062,"Howie Kendrick",36,2020,0,0,,0,0,-0.004,,-0.1,16,-0.007,,17,,
45446,455976,"Nick Markakis",36,2020,0,1,0,0,0,0.006,-0.023,0,21,0.001,0,31,0,0
45487,458015,"Joey Votto",36,2020,0,0,,0,6.7,-0.006,,-0.2,24,-0.01,,70,,
45548,452657,"Jon Lester",36,2020,,,,,,,,,,,,,,
45578,434671,"Aníbal Sánchez",36,2020,,,,,,,,,,,,,,
46755,489334,"Craig Stammen",36,2020,,,,,,,,,,,,,,
47127,460075,"Ryan Braun",36,2020,1,0,100,0,0,-0.001,,0,9,-0.004,,9,,
47155,460077,"Drew Butera",36,2020,0,0,,0,0,-0.001,,0,5,-0.004,,3,,
47279,445926,"Jesse Chavez",36,2020,,,,,,,,,,,,,,
47454,458731,"Brett Gardner",36,2020,3,3,50,0,7.7,0.006,-0.025,0.3,20,0.015,-0.1,24,-0.004,0.2
48258,450203,"Charlie Morton",36,2020,,,,,,,,,,,,,,
49076,435559,"Kurt Suzuki",36,2020,1,0,100,0,9.5,-0.002,0.001,-0.1,15,-0.01,0,10,0,-0.1
51408,493329,"Yuli Gurriel",36,2020,0,1,0,0,8.3,-0.007,-0.015,0,22,-0.002,0,63,0,0
52054,460086,"Alex Gordon",36,2020,0,0,,0,10,-0.001,,-0.1,17,-0.006,,12,,
31391,425877,"Yadier Molina",37,2020,0,0,,0,0,-0.002,,-0.3,14,-0.02,,4,,
31483,408234,"Miguel Cabrera",37,2020,1,0,100,0,4.3,-0.002,0.002,-0.2,26,-0.007,0,9,0,-0.2
31564,429665,"Edwin Encarnación",37,2020,0,0,,0,7.7,-0.001,,-0.2,12,-0.013,,8,,
31602,425772,"Jeff Mathis",37,2020,1,0,100,0,50,-0.003,,0,3,0,,15,,
31672,425783,"Shin-Soo Choo",37,2020,6,2,75,0,0,0.001,-0.006,0,14,-0.003,0,10,-0.002,-0.1
31789,429664,"Robinson Canó",37,2020,0,0,,0,0,-0.005,,-0.1,20,-0.005,,39,,
45465,452254,"Hunter Pence",37,2020,0,0,,0,0,-0.002,,0,5,0.005,,17,,
45613,434378,"Justin Verlander",37,2020,,,,,,,,,,,,,,
46084,457918,"J.A. Happ",37,2020,,,,,,,,,,,,,,
31361,425794,"Adam Wainwright",38,2020,,,,,,,,,,,,,,
204,405395,"Albert Pujols",40,2020,0,0,,0,14.3,-0.001,,-0.3,14,-0.022,,13,,
34302,443558,"Nelson Cruz",40,2020,0,0,,0,0,0.001,,-0.1,17,-0.007,,5,,
38161,456124,"Erik Kratz",40,2020,0,0,,0,33.3,0,,0,5,-0.002,,3,,
